age_personne,revenu_annuel,anciennete_emploi,montant_pret,taux_interet,statut_defaut,pret_pourcentage_revenu,anciennete_credit,revenu_annuel_log,montant_pret_log,note_pret_encodee,historique_defaut_encode,logement_OTHER,logement_OWN,logement_RENT,motif_EDUCATION,motif_HOMEIMPROVEMENT,motif_MEDICAL,motif_PERSONAL,motif_VENTURE
22.0,41600,-0.721294989558621,3000,1.2541010153965713,0,-0.9385785111765687,-0.6926137554668351,-0.5189591943159538,-1.3155486640921987,1.5244835517227195,0,0,0,0,1,0,0,0,0
24.0,114800,0.35417381356603,10000,-0.6473528304761059,0,-0.7513306974196088,-0.44624569742716774,1.4021021138266394,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,1,0
22.0,41604,-0.9901621903397838,14400,-0.009385500846156906,0,1.682890881420872,-0.44624569742716774,-0.5187772334425096,0.8898179234446236,-0.18890868226395535,0,0,1,0,0,0,0,1,0
25.0,41664,0.35417381356603,4000,-1.5654033779923735,0,-0.6577067905411286,-0.9389818135065024,-0.5160499176545184,-0.9111364720389034,-1.0456047992572928,0,0,0,0,0,1,0,0,0
25.0,115000,0.35417381356603,10000,-1.1608387299343572,0,-0.7513306974196088,-0.44624569742716774,1.4053963062720551,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,1,0,0
22.0,41717,0.08530661278486722,20000,0.03107096395964442,0,2.9000016708411125,-0.44624569742716774,-0.5136440536338338,1.3517225058688216,-0.18890868226395535,0,0,1,0,0,0,0,0,1
25.0,41718,-0.4524277887774583,5000,-1.0923739433399238,0,-0.47045897678416865,-0.9389818135065024,-0.5135986893577199,-0.5974294324235455,-1.0456047992572928,0,0,1,0,0,0,0,0,1
25.0,115000,-0.4524277887774583,10000,-0.20233171761228808,0,-0.7513306974196088,-0.9389818135065024,1.4053963062720551,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
21.0,35760,0.08530661278486722,2400,1.8049313439063317,1,-0.9385785111765687,-0.6926137554668351,-0.8052351210147216,-1.6292088595496501,2.381179668716057,0,0,0,0,0,1,0,0,0
25.0,116000,0.08530661278486722,10000,1.0082501908074686,0,-0.7513306974196088,-0.44624569742716774,1.4217818040177792,0.377111390429673,0.6677874347293821,1,0,0,1,0,0,0,0,0
22.0,41784,0.35417381356603,5000,-1.5529552349752038,0,-0.47045897678416865,-0.9389818135065024,-0.5106070488013521,-0.5974294324235455,-1.0456047992572928,0,0,0,0,0,0,0,0,0
22.0,41800,-0.4524277887774583,3100,-1.3257766249118563,0,-0.9385785111765687,-0.44624569742716774,-0.5098825142329267,-1.2694557780350513,-1.0456047992572928,0,0,0,0,0,0,0,0,1
22.0,41820,-0.18356058799629554,2500,-1.2790960885974698,0,-1.0322024180550489,-0.6926137554668351,-0.5089772359142497,-1.5718297017264649,-1.0456047992572928,0,0,0,0,0,0,0,1,0
21.0,120000,-0.721294989558621,10000,0.2146810734628985,0,-0.8449546042980887,-0.6926137554668351,1.4859409486316317,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,0,0
21.0,120000,-0.18356058799629554,10000,-0.32058907627540023,0,-0.8449546042980887,-0.6926137554668351,1.4859409486316317,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,0,0
26.0,120000,1.6985098174718438,10000,0.5165485416292642,0,-0.8449546042980887,-0.9389818135065024,1.4859409486316317,0.377111390429673,0.6677874347293821,0,0,0,1,0,1,0,0,0
23.0,35941,0.6230410143471927,3500,0.7250549371668572,1,-0.6577067905411286,-0.9389818135065024,-0.7956804698374201,-1.0988538430489019,0.6677874347293821,0,0,0,0,0,1,0,0,0
24.0,120000,-0.4524277887774583,10000,-0.9772286204311038,0,-0.8449546042980887,-0.9389818135065024,1.4859409486316317,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,1,0,0
24.0,120000,-0.18356058799629554,10000,0.8059678667784604,0,-0.8449546042980887,-0.44624569742716774,1.4859409486316317,0.377111390429673,0.6677874347293821,1,0,0,1,0,1,0,0,0
23.0,91800,0.6230410143471927,10000,-0.009385500846156906,1,-0.7513306974196088,-0.44624569742716774,0.9789760266913183,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
25.0,120000,-0.4524277887774583,10000,-0.5290954718129932,0,-0.8449546042980887,-0.9389818135065024,1.4859409486316317,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,0
23.0,120000,-1.2590293911209467,10000,0.19912089469143612,0,-0.8449546042980887,-0.9389818135065024,1.4859409486316317,0.377111390429673,0.6677874347293821,0,0,0,1,0,0,0,0,0
24.0,42000,0.08530661278486722,19200,-0.9710045489225188,0,2.7127538570841527,-0.9389818135065024,-0.5008491587227317,1.2943228508445839,-1.0456047992572928,0,0,0,0,0,0,0,0,0
26.0,122500,-0.9901621903397838,10000,-0.1151947164920996,0,-0.8449546042980887,-0.6926137554668351,1.5249632371689708,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,1,0,0
25.0,42000,-0.18356058799629554,3000,-0.34548536230973975,0,-0.9385785111765687,-0.44624569742716774,-0.5008491587227317,-1.3155486640921987,-0.18890868226395535,0,0,0,0,0,0,0,0,0
23.0,124000,-0.721294989558621,10000,1.011362226561761,0,-0.8449546042980887,-0.6926137554668351,1.5479961486222091,0.377111390429673,0.6677874347293821,0,0,0,1,0,0,0,1,0
22.0,42000,-0.9901621903397838,10500,1.1296195852248738,0,0.7466518126360718,-0.9389818135065024,-0.5008491587227317,0.44571186500623866,0.6677874347293821,0,0,0,0,0,0,0,1,0
26.0,125000,0.35417381356603,10000,-1.0985980148485086,0,-0.8449546042980887,-0.9389818135065024,1.5631971488365366,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,1
25.0,130000,0.6230410143471927,10000,-1.0985980148485086,0,-0.8449546042980887,-0.9389818135065024,1.6374229252575592,0.377111390429673,-1.0456047992572928,0,0,0,1,0,1,0,0,0
22.0,36000,0.35417381356603,4000,0.5196605773835565,1,-0.5640828836626486,-0.44624569742716774,-0.7925763660702554,-0.9111364720389034,-0.18890868226395535,0,0,0,0,0,0,0,0,0
21.0,36000,-0.721294989558621,5000,1.011362226561761,1,-0.2832111630272084,-0.9389818135065024,-0.7925763660702554,-0.5974294324235455,0.6677874347293821,1,0,0,0,0,0,1,0,0
25.0,42000,1.1607754159095183,12000,-0.34548536230973975,0,1.121147440149992,-0.9389818135065024,-0.5008491587227317,0.6334627042541408,-0.18890868226395535,0,0,0,0,0,1,0,0,0
23.0,42000,-1.2590293911209467,6000,1.7893711651348694,0,-0.2832111630272084,-0.6926137554668351,-0.5008491587227317,-0.34110154828967143,1.5244835517227195,0,0,0,0,0,0,0,1,0
25.0,42000,-0.9901621903397838,13975,-0.6598009734932755,0,1.4956430676639123,-0.44624569742716774,-0.5008491587227317,0.8476946468039798,-1.0456047992572928,0,0,0,0,0,0,0,0,1
25.0,132000,-0.18356058799629554,10000,0.5663411136979432,0,-0.8449546042980887,-0.6926137554668351,1.6663168468921778,0.377111390429673,0.6677874347293821,1,0,0,1,0,1,0,0,0
22.0,42000,0.35417381356603,15000,0.7686234377269514,0,1.7765147882993522,-0.44624569742716774,-0.5008491587227317,0.9472166020795586,0.6677874347293821,1,0,0,0,1,0,0,0,0
22.0,140000,-1.2590293911209467,10000,-0.32058907627540023,0,-0.9385785111765687,-0.9389818135065024,1.7776734128294165,0.377111390429673,-0.18890868226395535,0,0,0,1,1,0,0,0,0
24.0,140000,-1.2590293911209467,10000,0.0372950354682297,0,-0.9385785111765687,-0.9389818135065024,1.7776734128294165,0.377111390429673,-0.18890868226395535,0,0,0,1,0,1,0,0,0
24.0,42000,0.08530661278486722,4900,-1.5529552349752038,0,-0.47045897678416865,-0.44624569742716774,-0.5008491587227317,-0.6258320956550097,-1.0456047992572928,0,0,0,0,1,0,0,0,0
24.0,42000,0.8919082151283555,8000,-1.3693451254719504,0,0.18490837136519167,-0.44624569742716774,-0.5008491587227317,0.06336920847450611,-1.0456047992572928,0,0,1,0,1,0,0,0,0
22.0,42000,0.08530661278486722,5400,-1.5529552349752038,0,-0.3768350699056885,-0.6926137554668351,-0.5008491587227317,-0.48923010346682555,-1.0456047992572928,0,0,0,0,0,0,0,0,1
22.0,42000,0.35417381356603,4800,-1.0985980148485086,0,-0.5640828836626486,-0.6926137554668351,-0.5008491587227317,-0.6548203011399071,-1.0456047992572928,0,0,1,0,0,0,0,0,1
26.0,140232,-0.9901621903397838,10000,-0.009385500846156906,0,-0.9385785111765687,-0.6926137554668351,1.780806986604271,0.377111390429673,-0.18890868226395535,0,0,0,1,0,1,0,0,0
22.0,42000,-0.18356058799629554,3500,-0.34548536230973975,0,-0.8449546042980887,-0.9389818135065024,-0.5008491587227317,-1.0988538430489019,-0.18890868226395535,0,0,0,0,0,0,0,0,1
24.0,42000,-0.4524277887774583,8675,-1.0923739433399238,0,0.37215618512215165,-0.44624569742716774,-0.5008491587227317,0.1772604665363116,-1.0456047992572928,0,0,0,0,1,0,0,0,0
23.0,140232,-0.9901621903397838,10000,0.5196605773835565,0,-1.0322024180550489,-0.9389818135065024,1.780806986604271,0.377111390429673,-0.18890868226395535,0,0,0,1,1,0,0,0,0
25.0,42000,0.35417381356603,18000,-1.0985980148485086,0,2.431882136448712,-0.9389818135065024,-0.5008491587227317,1.2035757267553766,-1.0456047992572928,0,0,1,0,1,0,0,0,0
22.0,140232,-1.2590293911209467,10000,-0.6473528304761059,0,-1.0322024180550489,-0.6926137554668351,1.780806986604271,0.377111390429673,-1.0456047992572928,0,0,0,1,0,0,0,0,1
25.0,140232,1.1607754159095183,10000,1.2260926936079393,1,-0.9385785111765687,-0.44624569742716774,1.780806986604271,0.377111390429673,1.5244835517227195,1,0,0,1,0,0,0,0,0
24.0,140232,-0.721294989558621,10000,-0.5664399008645028,0,-1.0322024180550489,-0.6926137554668351,1.780806986604271,0.377111390429673,-0.18890868226395535,0,0,0,1,0,0,0,1,0
24.0,42000,0.35417381356603,3125,-0.6598009734932755,0,-0.9385785111765687,-0.6926137554668351,-0.5008491587227317,-1.2581648224853887,-1.0456047992572928,0,0,0,0,0,0,1,0,0
25.0,140232,-0.18356058799629554,10000,1.2541010153965713,0,-1.0322024180550489,-0.44624569742716774,1.780806986604271,0.377111390429673,1.5244835517227195,1,0,0,1,0,1,0,0,0
24.0,140232,-0.721294989558621,10000,0.8246400813042152,1,-1.2194502318120088,-0.9389818135065024,1.780806986604271,0.377111390429673,1.5244835517227195,0,0,0,1,0,0,0,0,1
22.0,42000,0.6230410143471927,9350,0.5196605773835565,0,0.46578009200063175,-0.9389818135065024,-0.5008491587227317,0.2826143684848136,-0.18890868226395535,0,0,0,0,0,0,0,0,0
24.0,42000,-0.18356058799629554,8000,-1.3693451254719504,0,0.18490837136519167,-0.6926137554668351,-0.5008491587227317,0.06336920847450611,-1.0456047992572928,0,0,0,0,0,0,0,0,1
24.0,24148,-0.9901621903397838,9975,0.1431042511141724,1,2.244634322691752,-0.44624569742716774,-1.5482705031208137,0.3735919210822147,-0.18890868226395535,0,0,0,1,1,0,0,0,0
22.0,29004,-0.18356058799629554,9975,-0.009385500846156906,1,1.5892669745423924,-0.9389818135065024,-1.2015112883579688,0.3735919210822147,-0.18890868226395535,0,0,0,1,1,0,0,0,0
24.0,46000,-0.721294989558621,9975,0.6503660790638387,0,0.46578009200063175,-0.6926137554668351,-0.32868629816872125,0.3735919210822147,0.6677874347293821,1,0,0,1,0,0,0,0,1
22.0,60000,0.35417381356603,9975,0.1431042511141724,0,-0.0023394423917683085,-0.44624569742716774,0.17415519570960192,0.3735919210822147,-0.18890868226395535,0,0,0,1,0,0,0,0,1
22.0,42000,0.35417381356603,3000,-1.5529552349752038,0,-0.9385785111765687,-0.9389818135065024,-0.5008491587227317,-1.3155486640921987,-1.0456047992572928,0,0,0,0,0,0,1,0,0
23.0,65000,-1.2590293911209467,9975,-1.0923739433399238,0,-0.18958725614872854,-0.9389818135065024,0.32563595920471894,0.3735919210822147,-1.0456047992572928,0,0,0,1,0,0,0,0,1
23.0,42000,0.08530661278486722,6500,-1.5529552349752038,0,-0.18958725614872854,-0.9389818135065024,-0.5008491587227317,-0.22856607510931537,-1.0456047992572928,0,0,1,0,0,0,0,0,1
22.0,72000,-1.2590293911209467,9975,-0.009385500846156906,0,-0.2832111630272084,-0.6926137554668351,0.5191988731491611,0.3735919210822147,-0.18890868226395535,0,0,0,1,0,0,0,0,1
22.0,42000,0.35417381356603,10000,-1.5529552349752038,0,0.6530279057575917,-0.9389818135065024,-0.5008491587227317,0.377111390429673,-1.0456047992572928,0,0,1,0,0,0,0,1,0
25.0,42000,1.1607754159095183,9100,-1.0985980148485086,0,0.46578009200063175,-0.6926137554668351,-0.5008491587227317,0.24450863197342249,-1.0456047992572928,0,0,0,0,1,0,0,0,0
22.0,83200,0.35417381356603,9975,0.7655114019726591,0,-0.47045897678416865,-0.6926137554668351,0.7928195831492024,0.3735919210822147,0.6677874347293821,0,0,0,1,0,0,0,0,0
25.0,26880,-0.9901621903397838,4900,1.0082501908074686,0,0.09128446448671156,-0.44624569742716774,-1.3454353439754254,-0.6258320956550097,0.6677874347293821,1,0,0,1,0,0,0,0,1
21.0,42000,0.08530661278486722,5000,2.0134377394439245,0,-0.47045897678416865,-0.9389818135065024,-0.5008491587227317,-0.5974294324235455,1.5244835517227195,0,0,1,0,1,0,0,0,0
22.0,26400,0.35417381356603,9900,0.2146810734628985,1,1.9637626020563124,-0.44624569742716774,-1.3795346180685144,0.3629803494996256,-0.18890868226395535,0,0,0,1,1,0,0,0,0
22.0,30000,-0.18356058799629554,9875,-1.1608387299343572,1,1.4956430676639123,-0.6926137554668351,-1.137614786724218,0.3594252885753055,-1.0456047992572928,0,0,0,1,0,0,0,0,1
23.0,42000,0.6230410143471927,8000,-0.009385500846156906,0,0.18490837136519167,-0.44624569742716774,-0.5008491587227317,0.06336920847450611,-0.18890868226395535,0,0,0,0,1,0,0,0,0
26.0,28000,0.08530661278486722,9800,-1.1608387299343572,1,1.682890881420872,-0.44624569742716774,-1.2681813290940276,0.3487058583369952,-1.0456047992572928,0,0,0,1,0,0,0,0,1
22.0,33000,-0.18356058799629554,9800,0.7655114019726591,1,1.214771347028472,-0.9389818135065024,-0.9572431894961347,0.3487058583369952,0.6677874347293821,0,0,0,1,0,0,0,0,0
25.0,36000,-0.4524277887774583,9800,-0.20544375336658047,0,0.933899626393032,-0.44624569742716774,-0.7925763660702554,0.3487058583369952,-0.18890868226395535,0,0,0,1,1,0,0,0,0
23.0,48000,0.6230410143471927,9800,-0.9772286204311038,0,0.27853227824367177,-0.44624569742716774,-0.24814268432716644,0.3487058583369952,-1.0456047992572928,0,0,0,1,0,0,0,0,0
23.0,44000,0.6230410143471927,9800,-1.0923739433399238,1,0.46578009200063175,-0.9389818135065024,-0.41281070247109014,0.3487058583369952,-1.0456047992572928,0,0,0,1,1,0,0,0,0
24.0,42000,-0.18356058799629554,12000,-1.2541998025631302,0,1.121147440149992,-0.6926137554668351,-0.5008491587227317,0.6334627042541408,-1.0456047992572928,0,0,0,0,0,1,0,0,0
23.0,44000,0.6230410143471927,9800,0.6503660790638387,1,0.46578009200063175,-0.9389818135065024,-0.41281070247109014,0.3487058583369952,0.6677874347293821,0,0,0,1,0,0,1,0,0
24.0,42000,0.8919082151283555,1000,0.14621628686846477,0,-1.406698045568969,-0.44624569742716774,-0.5008491587227317,-2.8594453418201247,-0.18890868226395535,0,0,0,0,0,0,0,1,0
26.0,36000,-0.4524277887774583,11000,-0.13386693101785435,1,1.308395253906952,-0.44624569742716774,-0.7925763660702554,0.5111207378906887,-0.18890868226395535,0,0,0,0,1,0,0,0,0
24.0,53500,-1.2590293911209467,9800,-1.50938673441511,0,0.09128446448671156,-0.44624569742716774,-0.04284391476466533,0.3487058583369952,-1.0456047992572928,0,0,0,1,0,1,0,0,0
23.0,60000,-0.18356058799629554,9800,0.7686234377269514,0,-0.09596334927024842,-0.9389818135065024,0.17415519570960192,0.3487058583369952,0.6677874347293821,0,0,0,1,1,0,0,0,0
22.0,60000,-0.18356058799629554,9800,-0.009385500846156906,0,-0.09596334927024842,-0.6926137554668351,0.17415519570960192,0.3487058583369952,-0.18890868226395535,0,0,0,1,0,0,0,1,0
25.0,60000,-0.18356058799629554,9800,-1.0985980148485086,0,-0.09596334927024842,-0.6926137554668351,0.17415519570960192,0.3487058583369952,-1.0456047992572928,0,0,0,1,0,0,0,1,0
24.0,82500,0.8919082151283555,9800,-1.0923739433399238,0,-0.47045897678416865,-0.44624569742716774,0.7768296908387389,0.3487058583369952,-1.0456047992572928,0,0,0,1,0,0,1,0,0
23.0,66300,0.6230410143471927,9800,1.456383339425579,1,-0.3768350699056885,-0.9389818135065024,0.36311244570013507,0.3487058583369952,1.5244835517227195,1,0,0,1,0,0,1,0,0
22.0,42000,-0.4524277887774583,7000,-1.0985980148485086,0,-0.0023394423917683085,-0.6926137554668351,-0.5008491587227317,-0.12437326259348419,-1.0456047992572928,0,0,1,0,0,0,0,0,1
26.0,93000,0.6230410143471927,9800,-0.23967614666379705,0,-0.5640828836626486,-0.44624569742716774,1.003554412029382,0.3487058583369952,-0.18890868226395535,0,0,0,1,0,1,0,0,0
25.0,42000,-0.721294989558621,7200,1.1731880857849675,0,-0.0023394423917683085,-0.9389818135065024,-0.5008491587227317,-0.0847658547361308,0.6677874347293821,1,0,0,0,1,0,0,0,0
26.0,107000,-0.721294989558621,9800,-0.6598009734932755,0,-0.7513306974196088,-0.6926137554668351,1.2689399220956994,0.3487058583369952,-1.0456047992572928,0,0,0,1,0,0,1,0,0
23.0,36000,0.6230410143471927,6725,0.14621628686846477,1,0.18490837136519167,-0.9389818135065024,-0.7925763660702554,-0.1807217667617962,-0.18890868226395535,0,0,0,0,0,1,0,0,0
21.0,42000,0.08530661278486722,7000,1.310117658973835,0,-0.0023394423917683085,-0.44624569742716774,-0.5008491587227317,-0.12437326259348419,0.6677874347293821,1,0,0,0,1,0,0,0,0
23.0,36504,-1.2590293911209467,4900,0.5165485416292642,0,-0.3768350699056885,-0.9389818135065024,-0.7662654329672383,-0.6258320956550097,0.6677874347293821,0,0,0,1,1,0,0,0,0
25.0,32400,-0.721294989558621,4900,0.14621628686846477,1,-0.18958725614872854,-0.9389818135065024,-0.9919684147051366,-0.6258320956550097,-0.18890868226395535,0,0,0,1,0,0,1,0,0
23.0,42000,-0.721294989558621,4900,1.151403835504921,0,-0.47045897678416865,-0.44624569742716774,-0.5008491587227317,-0.6258320956550097,0.6677874347293821,1,0,0,1,1,0,0,0,0
22.0,42000,0.35417381356603,14750,0.6130216500123298,0,1.682890881420872,-0.44624569742716774,-0.5008491587227317,0.9235845580906678,0.6677874347293821,0,0,0,0,1,0,0,0,0
22.0,42000,0.35417381356603,6000,0.6130216500123298,0,-0.2832111630272084,-0.9389818135065024,-0.5008491587227317,-0.34110154828967143,0.6677874347293821,1,0,0,0,1,0,0,0,0
22.0,42000,0.08530661278486722,5000,-1.2541998025631302,0,-0.47045897678416865,-0.44624569742716774,-0.5008491587227317,-0.5974294324235455,-1.0456047992572928,0,0,0,0,0,0,0,0,1
26.0,36000,-0.9901621903397838,4500,-0.13386693101785435,1,-0.3768350699056885,-0.9389818135065024,-0.7925763660702554,-0.7455527815860027,-0.18890868226395535,0,0,0,0,0,1,0,0,0
23.0,50000,-1.2590293911209467,4900,-0.7873944394192652,0,-0.6577067905411286,-0.6926137554668351,-0.17088743035998982,-0.6258320956550097,-1.0456047992572928,0,0,0,1,1,0,0,0,0
21.0,50000,0.08530661278486722,4900,-0.6473528304761059,0,-0.6577067905411286,-0.9389818135065024,-0.17088743035998982,-0.6258320956550097,-1.0456047992572928,0,0,0,1,1,0,0,0,0
24.0,51630,-1.2590293911209467,4900,-0.32058907627540023,0,-0.7513306974196088,-0.6926137554668351,-0.11017647887226635,-0.6258320956550097,-0.18890868226395535,0,0,0,1,0,0,1,0,0
23.0,54096,-0.721294989558621,4900,-0.009385500846156906,0,-0.7513306974196088,-0.9389818135065024,-0.021877741606752474,-0.6258320956550097,-0.18890868226395535,0,0,0,1,0,0,0,1,0
23.0,42000,0.6230410143471927,8000,-1.7427894159870425,0,0.18490837136519167,-0.6926137554668351,-0.5008491587227317,0.06336920847450611,-1.0456047992572928,0,0,0,0,0,0,0,0,1
24.0,69600,0.8919082151283555,4900,-0.32058907627540023,0,-0.9385785111765687,-0.9389818135065024,0.45504009108066784,-0.6258320956550097,-0.18890868226395535,0,0,0,1,0,0,0,1,0
23.0,42000,0.6230410143471927,12000,1.310117658973835,0,1.121147440149992,-0.6926137554668351,-0.5008491587227317,0.6334627042541408,0.6677874347293821,1,0,0,0,0,0,0,1,0
21.0,42000,0.08530661278486722,8000,-0.32058907627540023,0,0.18490837136519167,-0.44624569742716774,-0.5008491587227317,0.06336920847450611,-0.18890868226395535,0,0,1,0,0,0,1,0,0
24.0,74000,-0.9901621903397838,4900,0.5756772209608203,0,-0.9385785111765687,-0.6926137554668351,0.5710515311234335,-0.6258320956550097,0.6677874347293821,0,0,0,1,0,0,0,1,0
23.0,107000,-0.721294989558621,4900,-0.6473528304761059,0,-1.1258263249335287,-0.9389818135065024,1.2689399220956994,-0.6258320956550097,-1.0456047992572928,0,0,0,1,0,0,0,0,0
25.0,13296,-0.18356058799629554,4950,-0.43262236342992766,1,1.8701386951778323,-0.6926137554668351,-2.677551452050797,-0.6115590534099903,-0.18890868226395535,0,0,0,1,0,1,0,0,0
22.0,15000,-0.4524277887774583,4950,-0.6598009734932755,1,1.4956430676639123,-0.44624569742716774,-2.449353229364339,-0.6115590534099903,-1.0456047992572928,0,0,0,1,0,0,0,1,0
24.0,42000,1.1607754159095183,11000,-1.7427894159870425,0,0.8402757195145519,-0.44624569742716774,-0.5008491587227317,0.5111207378906887,-1.0456047992572928,0,0,0,0,0,0,0,1,0
24.0,42000,-0.721294989558621,10000,-1.0985980148485086,0,0.6530279057575917,-0.44624569742716774,-0.5008491587227317,0.377111390429673,-1.0456047992572928,0,0,0,0,0,0,0,1,0
24.0,36000,0.08530661278486722,4000,1.310117658973835,1,-0.5640828836626486,-0.6926137554668351,-0.7925763660702554,-0.9111364720389034,0.6677874347293821,1,0,0,0,0,0,1,0,0
